company_code,dt,attn_volume,greed_count,greed_ratio
005930,2022-01-15,454,1,0.0022026431718061676
033100,2022-01-10,1,0,0.0
033100,2022-01-11,3,0,0.0
033100,2022-01-12,1,0,0.0
033100,2022-01-14,2,0,0.0
064850,2022-01-11,1,0,0.0
064850,2022-01-12,1,0,0.0
064850,2022-01-14,1,0,0.0
080220,2022-01-09,1,0,0.0
080220,2022-01-10,6,0,0.0
080220,2022-01-11,51,1,0.0196078431372549
080220,2022-01-12,28,2,0.07142857142857142
080220,2022-01-13,11,1,0.09090909090909091
080220,2022-01-14,15,0,0.0
080220,2022-01-15,1,0,0.0
105560,2022-01-09,2,0,0.0
105560,2022-01-10,29,0,0.0
105560,2022-01-11,111,2,0.018018018018018018
105560,2022-01-12,97,0,0.0
105560,2022-01-13,34,0,0.0
105560,2022-01-14,44,1,0.022727272727272728
105560,2022-01-15,8,0,0.0
190510,2022-01-09,1,0,0.0
190510,2022-01-10,6,0,0.0
190510,2022-01-11,5,0,0.0
190510,2022-01-12,8,0,0.0
190510,2022-01-13,5,0,0.0
190510,2022-01-14,20,0,0.0
190510,2022-01-15,1,0,0.0
272110,2022-01-11,1,0,0.0
272110,2022-01-12,2,0,0.0
000660,2022-01-16,16,0,0.0
000660,2022-01-17,116,2,0.017241379310344827
000660,2022-01-18,76,0,0.0
000660,2022-01-19,86,0,0.0
000660,2022-01-20,140,0,0.0
000660,2022-01-21,361,2,0.00554016620498615
000660,2022-01-22,86,1,0.011627906976744186
005380,2022-01-16,28,0,0.0
005380,2022-01-17,143,1,0.006993006993006993
005380,2022-01-18,146,0,0.0
005380,2022-01-19,104,3,0.028846153846153848
005380,2022-01-20,116,1,0.008620689655172414
005380,2022-01-21,116,1,0.008620689655172414
005380,2022-01-22,34,0,0.0
005930,2022-01-16,638,5,0.007836990595611285
005930,2022-01-17,987,6,0.0060790273556231
005930,2022-01-18,939,5,0.005324813631522897
005930,2022-01-19,995,4,0.004020100502512563
005930,2022-01-20,853,5,0.005861664712778429
005930,2022-01-21,1340,9,0.006716417910447761
005930,2022-01-22,660,0,0.0
033100,2022-01-18,1,0,0.0
033100,2022-01-19,1,0,0.0
033100,2022-01-20,3,0,0.0
033100,2022-01-21,2,0,0.0
064850,2022-01-19,1,0,0.0
064850,2022-01-20,1,0,0.0
080220,2022-01-16,1,0,0.0
080220,2022-01-17,10,0,0.0
080220,2022-01-18,9,0,0.0
080220,2022-01-19,17,0,0.0
080220,2022-01-20,11,0,0.0
080220,2022-01-21,13,0,0.0
080220,2022-01-22,1,0,0.0
105560,2022-01-16,11,0,0.0
105560,2022-01-17,19,0,0.0
105560,2022-01-18,20,0,0.0
105560,2022-01-19,35,0,0.0
105560,2022-01-20,59,0,0.0
105560,2022-01-21,20,0,0.0
105560,2022-01-22,3,0,0.0
190510,2022-01-16,1,0,0.0
190510,2022-01-17,5,0,0.0
190510,2022-01-18,3,0,0.0
190510,2022-01-19,5,0,0.0
190510,2022-01-20,5,0,0.0
190510,2022-01-21,8,0,0.0
190510,2022-01-22,1,0,0.0
272110,2022-01-17,1,0,0.0
272110,2022-01-19,1,0,0.0
272110,2022-01-20,1,0,0.0
272110,2022-01-21,2,0,0.0
000660,2022-01-23,66,0,0.0
000660,2022-01-24,174,3,0.017241379310344827
000660,2022-01-25,250,3,0.012
000660,2022-01-26,121,2,0.01652892561983471
000660,2022-01-27,311,1,0.003215434083601286
